Tag Code,Release Site Name,Mark Date,Mark DOY,Mark Length mm,Mark Weight g,Release Temp. C,Recap Date,Recap DOY,Recap Site,Recap Length mm,Recap Weight g,Total days,Growth_FL,Growth_Wt
3DD.0077C3FBAB,Lake Creek,8/17/2018,229,76,4.8,13,4/23/2019,113,Lower Granite,107,12.8,249,31,8
3DD.0077C3ED8E,Lake Creek,8/17/2018,229,76,2.2,13,4/24/2019,114,Lower Granite,105,11.5,250,29,9.3
3D9.1C2DE8AAC4,Lake Creek,8/21/2015,233,77,6.5,11,4/30/2016,121,Lower Granite,92,8.5,253,15,2
3D9.1C2DE7EEEA,Lake Creek,8/21/2015,233,77,6.1,11,4/12/2016,103,Lower Granite,102,10.8,235,25,4.7
3DD.0077CB5D84,Lake Creek,8/17/2018,229,77,5,13,4/13/2019,103,Lower Granite,104,13.4,239,27,8.4
3DD.0077AC4720,Lake Creek,8/17/2016,230,78,5.9,13,4/14/2017,104,Lower Granite,118,16.8,239,40,10.9
3DD.0077CB1F79,Lake Creek,8/17/2018,229,78,5.4,13,4/30/2019,120,Lower Granite,123,19.1,256,45,13.7
384.1B7976D927,Lake Creek,8/21/2015,233,79,6.2,11,4/12/2016,103,Lower Granite,111,14.8,235,32,8.6
3DD.00779C89AC,Lake Creek,8/17/2016,230,80,3.1,13,4/15/2017,105,Lower Granite,117,14,240,37,10.9
2230103B25,Lake Creek,8/30/1996,243,80,7.8,12,7/9/1997,190,Little Goose,126,21.8,312,46,14
3D9.1C2DE7F689,Lake Creek,8/21/2015,233,81,5.7,11,5/9/2016,130,Lower Granite,101,10.5,262,20,4.8
3DD.00779C93F5,Lake Creek,8/17/2016,230,81,6.2,13,4/11/2017,101,Lower Granite,107,13.2,236,26,7
3D9.1C2DE7DC9C,Lake Creek,8/21/2015,233,81,5.9,11,4/12/2016,103,Lower Granite,114,14.8,235,33,8.9
3DD.00779D2F15,Lake Creek,8/17/2016,230,82,6.1,13,4/25/2017,115,Lower Granite,103,11.1,250,21,5
3DD.00779BD42F,Lake Creek,8/17/2016,230,82,5.8,13,4/14/2017,104,Lower Granite,117,16.5,239,35,10.7
3D9.1C2E08011A,Lake Creek,8/25/2013,237,83,8.5,12,4/25/2014,115,Lower Granite,99,10.7,243,16,2.2
384.1B7976DD13,Lake Creek,8/21/2015,233,86,8.3,11,4/16/2016,107,Lower Granite,117,16.4,239,31,8.1
3D9.239F854D6F,Lake Creek,8/25/2013,237,89,9.8,12,5/25/2014,145,Lower Granite,103,11.9,273,14,2.1
3DD.0077C3E761,Lake Creek,8/17/2018,229,92,9.4,13,4/24/2019,114,Lower Granite,112,14.2,250,20,4.8
3D9.1BF1A77E16,Loon Creek,8/7/2004,220,52,1.3,12,5/18/2005,138,Little Goose,113,12.4,283,61,11.1
3D9.1BF1C5A6EA,Loon Creek,8/6/2004,219,53,2.5,13.5,6/1/2005,152,Little Goose,110,14.1,298,57,11.6
3D9.1BF1CB5081,Loon Creek,8/8/2003,220,54,2.8,13,5/15/2004,136,Little Goose,100,10.9,281,46,8.1
3D9.1BF1CC128D,Loon Creek,8/8/2003,220,54,2.8,13,5/7/2004,128,Little Goose,103,11.5,273,49,8.7
3D9.1BF1A74258,Loon Creek,8/6/2004,219,54,2.5,13.5,6/9/2005,160,Little Goose,122,14.8,306,68,12.3
3DA.1A19B3EEBB,Loon Creek,7/21/2021,202,54,1.6,12.5,5/12/2022,132,Lower Granite,114,16,295,60,14.4
3D9.1C2DB73FCD,Loon Creek,8/11/2011,223,55,2,13,4/22/2012,113,Lower Granite,80,6.8,255,25,4.8
3D9.1C2DB4C8DB,Loon Creek,8/12/2011,224,55,2.6,8.5,5/8/2012,129,Lower Granite,84,7.8,270,29,5.2
3D9.1C2DE81786,Loon Creek,7/30/2012,212,55,2.8,13,4/14/2013,104,Lower Granite,88,8.8,257,33,6
3D9.1C2DE7DFF5,Loon Creek,7/31/2012,213,55,2.9,12.7,5/6/2013,126,Lower Granite,94,9.9,278,39,7
3D9.1C2DB124B7,Loon Creek,8/12/2011,224,55,2.5,8.5,6/7/2012,159,Lower Granite,90,10.3,300,35,7.8
3D9.1BF15F0272,Loon Creek,8/9/2002,221,55,2.3,11,5/1/2003,121,Little Goose,106,11.1,265,51,8.8
3D9.1BF1F8129A,Loon Creek,8/6/2004,219,55,2,9,5/30/2005,150,Little Goose,117,16.3,296,62,14.3
3D9.1BF1F72EF9,Loon Creek,8/6/2004,219,55,2.4,13.5,5/22/2005,142,Little Goose,120,17,288,65,14.6
3D9.1C2DB4EC52,Loon Creek,8/12/2011,224,55,2.3,8.5,5/20/2012,141,Lower Granite,114,17.7,282,59,15.4
384.1B79776533,Loon Creek,7/22/2016,204,56,2.9,13,5/14/2017,134,Lower Granite,95,8.4,295,39,5.5
3D9.1BF1F8747D,Loon Creek,8/7/2004,220,56,3.2,12,5/7/2005,127,Little Goose,102,9.9,272,46,6.7
3D9.1C2DB7A417,Loon Creek,8/12/2011,224,56,2.5,8.5,5/17/2012,138,Lower Granite,94,10.6,279,38,8.1
3D9.1BF100BBD9,Loon Creek,8/9/2002,221,56,2.3,11,6/1/2003,152,Little Goose,100,10.7,296,44,8.4
3D9.1BF1CB17FF,Loon Creek,8/8/2003,220,56,2.4,13,5/21/2004,142,Little Goose,105,11.4,287,49,9
3D9.1C2DB795BE,Loon Creek,8/11/2011,223,56,2.9,13,5/4/2012,125,Lower Granite,100,12,267,44,9.1
3D9.1BF1F91BB7,Loon Creek,8/6/2004,219,56,2.2,9,5/30/2005,150,Little Goose,112,12.2,296,56,10
3D9.1BF1A72B03,Loon Creek,8/7/2004,220,56,2.6,12,5/30/2005,150,Little Goose,107,12.7,295,51,10.1
384.1B79774FB8,Loon Creek,7/23/2016,205,56,2.8,11,5/8/2017,128,Lower Granite,104,13.4,288,48,10.6
3DD.00773BC0DA,Loon Creek,7/31/2014,212,56,1.7,12,5/12/2015,132,Lower Granite,100,13,285,44,11.3
3D9.1BF1F8664B,Loon Creek,8/6/2004,219,56,3.4,13.5,6/3/2005,154,Little Goose,117,15.4,300,61,12
3D9.1BF1F87D8A,Loon Creek,8/6/2004,219,56,2,13.5,5/30/2005,150,Little Goose,116,14.2,296,60,12.2
3D9.1BF1C7211E,Loon Creek,8/9/2005,221,56,1.7,10,5/21/2006,141,Little Goose,112,15.2,285,56,13.5
3D9.1C2DB7F539,Loon Creek,8/11/2011,223,57,2.9,13,4/25/2012,116,Lower Granite,94,10.3,258,37,7.4
384.1B79749A3E,Loon Creek,7/16/2017,197,57,1.9,13,5/1/2018,121,Lower Granite,104,11.1,289,47,9.2
3D9.1C2DB5321F,Loon Creek,8/12/2011,224,57,2.8,8.5,5/25/2012,146,Lower Granite,105,14.6,287,48,11.8
3D9.1BF15ED9BD,Loon Creek,8/9/2002,221,57,2.5,11,5/26/2003,146,Little Goose,109,15.4,290,52,12.9
3D9.1BF1A734E4,Loon Creek,8/6/2004,219,57,2.6,9,5/24/2005,144,Little Goose,117,16.4,290,60,13.8
3DD.00779BA27C,Loon Creek,7/23/2016,205,58,2.4,11,4/21/2017,111,Lower Granite,95,8.3,271,37,5.9
3D9.1BF1CBBD0B,Loon Creek,8/9/2005,221,58,2.2,10,5/3/2006,123,Little Goose,92,8.6,267,34,6.4
3D9.1C2DB7A360,Loon Creek,8/11/2011,223,58,3,13,4/20/2012,111,Lower Granite,96,10.1,253,38,7.1
3D9.1C2E01708B,Loon Creek,8/3/2013,215,58,2.4,9,5/22/2014,142,Lower Granite,96,10.1,292,38,7.7
3D9.1BF1F72BD8,Loon Creek,8/6/2004,219,58,3.2,13.5,5/3/2005,123,Little Goose,105,11.1,269,47,7.9
3D9.1BF1C42CFD,Loon Creek,8/6/2004,219,58,2.9,13.5,5/22/2005,142,Little Goose,104,11.2,288,46,8.3
384.1B79764415,Loon Creek,7/27/2015,208,58,2.3,12,4/30/2016,121,Lower Granite,102,11,278,44,8.7
3D9.1C2DB7B3EE,Loon Creek,8/11/2011,223,58,2.8,13,4/27/2012,118,Lower Granite,101,12.1,260,43,9.3
3D9.1C2DB56509,Loon Creek,8/12/2011,224,58,2.7,8.5,5/23/2012,144,Lower Granite,102,12.3,285,44,9.6
3D9.1BF1A7A15C,Loon Creek,8/7/2004,220,58,3.5,12,5/20/2005,140,Little Goose,110,15.1,285,52,11.6
3D9.1C2DB4C093,Loon Creek,8/12/2011,224,59,3.3,8.5,4/28/2012,119,Lower Granite,86,8.3,260,27,5
3D9.1C2DB13567,Loon Creek,8/11/2011,223,59,3,13,4/25/2012,116,Lower Granite,93,8.8,258,34,5.8
3D9.1BF1C64AD8,Loon Creek,8/8/2003,220,59,3.3,13,5/7/2004,128,Little Goose,97,9.7,273,38,6.4
3D9.1C2DB51460,Loon Creek,8/12/2011,224,59,3.1,8.5,4/29/2012,120,Lower Granite,93,9.5,261,34,6.4
3D9.1C2DE8B1D2,Loon Creek,7/30/2012,212,59,2.8,13,5/22/2013,142,Lower Granite,90,9.3,295,31,6.5
3D9.1C2DB14A1B,Loon Creek,8/11/2011,223,59,3,13,5/5/2012,126,Lower Granite,96,10.1,268,37,7.1
3D9.1C2DE8CE88,Loon Creek,7/31/2012,213,59,3.1,12.7,5/10/2013,130,Lower Granite,97,10.7,282,38,7.6
3D9.1C2DB51680,Loon Creek,8/12/2011,224,59,3.2,8.5,5/25/2012,146,Lower Granite,97,11.3,287,38,8.1
3D9.1BF1CAFB63,Loon Creek,8/8/2003,220,59,3.1,13,5/11/2004,132,Little Goose,101,11.3,277,42,8.2
3D9.1C2DB33966,Loon Creek,8/11/2011,223,59,3,7.5,5/11/2012,132,Lower Granite,102,11.3,274,43,8.3
3D9.1BF1CAD419,Loon Creek,8/8/2005,220,59,2.8,9,5/18/2006,138,Little Goose,102,11.8,283,43,9
3D9.1BF1CB06FD,Loon Creek,8/8/2003,220,59,3.4,13,6/2/2004,154,Little Goose,107,12.7,299,48,9.3
3D9.1C2DB7F591,Loon Creek,8/11/2011,223,59,3,7.5,5/21/2012,142,Lower Granite,104,14.1,284,45,11.1
3D9.239F85166B,Loon Creek,7/27/2015,208,59,2.1,12,5/2/2016,123,Lower Granite,113,13.5,280,54,11.4
3D9.1C2DE84692,Loon Creek,7/31/2012,213,59,2.9,9,5/17/2013,137,Lower Granite,110,15.1,289,51,12.2
3D9.1BF1CAF503,Loon Creek,8/8/2003,220,59,2.9,13,5/29/2004,150,Little Goose,121,18.3,295,62,15.4
3D9.1C2DB5BCDB,Loon Creek,8/12/2011,224,60,3.4,8.5,4/23/2012,114,Lower Granite,91,9.1,255,31,5.7
3D9.1C2DB32F28,Loon Creek,8/11/2011,223,60,3.1,7.5,4/18/2012,109,Lower Granite,93,9.3,251,33,6.2
3D9.1C2DB5F386,Loon Creek,8/12/2011,224,60,3.3,8.5,4/28/2012,119,Lower Granite,94,10.1,260,34,6.8
3D9.1BF1CBEA43,Loon Creek,8/9/2005,221,60,2.7,10,5/3/2006,123,Little Goose,102,10.6,267,42,7.9
3D9.1C2DB7CF0F,Loon Creek,8/12/2011,224,60,3.1,8.5,4/29/2012,120,Lower Granite,98,11.5,261,38,8.4
3D9.1BF1CB1413,Loon Creek,8/8/2003,220,60,2.8,13,5/11/2004,132,Little Goose,105,11.9,277,45,9.1
3D9.1BF1CC0418,Loon Creek,8/8/2003,220,60,2.5,13,5/7/2004,128,Little Goose,109,12.5,273,49,10
3D9.1BF1CAF268,Loon Creek,8/8/2003,220,60,3.5,13,5/15/2004,136,Little Goose,109,14.2,281,49,10.7
3D9.1BF1A75ECD,Loon Creek,8/6/2004,219,60,2.6,9,5/24/2005,144,Little Goose,114,14.1,290,54,11.5
3D9.1BF1F8777C,Loon Creek,8/7/2004,220,60,2.3,12,5/26/2005,146,Little Goose,114,15.3,291,54,13
3D9.1BF1F7E005,Loon Creek,8/7/2004,220,60,3.1,12,5/24/2005,144,Little Goose,115,16.3,289,55,13.2
3DD.00779B921E,Loon Creek,7/16/2017,197,60,2.5,8,5/10/2018,130,Lower Granite,115,15.8,298,55,13.3
3D9.1C2DB5BCBA,Loon Creek,8/12/2011,224,60,3.6,8.5,5/22/2012,143,Lower Granite,114,17.7,284,54,14.1
3D9.1BF1A1DC2E,Loon Creek,8/7/2004,220,60,2.4,12,5/18/2005,138,Little Goose,122,17.5,283,62,15.1
3D9.1BF1CB17C6,Loon Creek,8/8/2003,220,61,3.4,13,5/1/2004,122,Little Goose,94,8.3,267,33,4.9
3D9.1C2E017E66,Loon Creek,8/3/2013,215,61,2.6,9,4/24/2014,114,Lower Granite,92,8.6,264,31,6
3D9.1BF15F5A28,Loon Creek,8/9/2002,221,61,4.4,11,5/16/2003,136,Little Goose,102,10.6,280,41,6.2
3DD.00779BD70A,Loon Creek,7/22/2016,204,61,3.2,9.5,4/17/2017,107,Lower Granite,99,10,268,38,6.8
3D9.1C2DB769B9,Loon Creek,8/12/2011,224,61,3.6,8.5,4/24/2012,115,Lower Granite,96,10.6,256,35,7
3D9.1BF1BD2020,Loon Creek,8/8/2005,220,61,3.6,9,5/3/2006,123,Little Goose,95,11.2,268,34,7.6
3DD.00779BCF1C,Loon Creek,7/23/2016,205,61,2.7,11,4/26/2017,116,Lower Granite,106,10.9,276,45,8.2
384.1B79774C12,Loon Creek,7/23/2016,205,61,3.1,11,5/12/2017,132,Lower Granite,104,11.7,292,43,8.6
3DD.00779CD777,Loon Creek,7/23/2016,205,61,3,11,4/18/2017,108,Lower Granite,105,11.6,268,44,8.6
3D9.1BF1CC0A87,Loon Creek,8/8/2003,220,61,2.9,13,5/29/2004,150,Little Goose,99,12.1,295,38,9.2
3D9.1BF1C58CCA,Loon Creek,8/9/2005,221,61,2.7,10,5/25/2006,145,Little Goose,107,12.5,289,46,9.8
3D9.1BF1A763EE,Loon Creek,8/6/2004,219,61,2.7,13.5,5/26/2005,146,Little Goose,111,13.6,292,50,10.9
3D9.1BF1A75925,Loon Creek,8/6/2004,219,61,2.9,9,6/1/2005,152,Little Goose,114,14.4,298,53,11.5
3D9.1C2DB322EF,Loon Creek,8/11/2011,223,61,3,7.5,5/16/2012,137,Lower Granite,114,14.8,279,53,11.8
3D9.1C2DB7A35F,Loon Creek,8/11/2011,223,61,2.5,13,5/29/2012,150,Lower Granite,112,14.5,292,51,12
3D9.1C2DB8720D,Loon Creek,8/11/2011,223,62,3.3,13,4/25/2012,116,Lower Granite,91,8.8,258,29,5.5
3D9.1BF1CB0363,Loon Creek,8/8/2003,220,62,3.4,13,5/3/2004,124,Little Goose,98,9.2,269,36,5.8
3D9.1C2DB750AA,Loon Creek,8/12/2011,224,62,3.6,8.5,4/24/2012,115,Lower Granite,94,9.5,256,32,5.9
384.1B79774BBF,Loon Creek,7/27/2015,208,62,3,12,4/16/2016,107,Lower Granite,96,9,264,34,6
3D9.1BF1CAF75A,Loon Creek,8/8/2003,220,62,3,13,5/7/2004,128,Little Goose,99,9.5,273,37,6.5
3D9.1C2DE73FB3,Loon Creek,7/30/2012,212,62,4,13,5/10/2013,130,Lower Granite,97,10.6,283,35,6.6
384.1B797426C5,Loon Creek,7/23/2016,205,62,3.3,11,4/11/2017,101,Lower Granite,97,10,261,35,6.7
3D9.1C2DB1D1F0,Loon Creek,8/11/2011,223,62,3.3,7.5,4/27/2012,118,Lower Granite,99,11.3,260,37,8
3D9.1BF1C4D568,Loon Creek,8/8/2003,220,62,3.4,13,5/9/2004,130,Little Goose,104,11.6,275,42,8.2
3DD.00779BE784,Loon Creek,7/23/2016,205,62,3.4,11,4/23/2017,113,Lower Granite,104,12.1,273,42,8.7
3D9.1C2DE8F6AF,Loon Creek,7/30/2012,212,62,3.9,13,5/21/2013,141,Lower Granite,101,12.7,294,39,8.8
3D9.1C2DB1F815,Loon Creek,8/11/2011,223,62,3,7.5,4/27/2012,118,Lower Granite,104,12.1,260,42,9.1
3D9.1BF1CAFB23,Loon Creek,8/8/2003,220,62,3.1,13,5/15/2004,136,Little Goose,112,12.4,281,50,9.3
3D9.1BF1F91BE5,Loon Creek,8/7/2004,220,62,3.1,12,4/29/2005,119,Little Goose,110,12.9,264,48,9.8
3D9.1BF1CB44DA,Loon Creek,8/8/2003,220,62,2.8,13,5/15/2004,136,Little Goose,110,12.8,281,48,10
3D9.1BF1C50534,Loon Creek,8/6/2004,219,62,4.4,13.5,5/24/2005,144,Little Goose,117,16.4,290,55,12
3D9.1BF1F830FE,Loon Creek,8/6/2004,219,62,2.7,9,5/30/2005,150,Little Goose,117,14.9,296,55,12.2
3DD.00773E6BFC,Loon Creek,7/31/2014,212,62,2.3,12,5/4/2015,124,Lower Granite,114,15.2,277,52,12.9
3D9.1BF1F862BD,Loon Creek,8/6/2004,219,62,2.7,13.5,5/20/2005,140,Little Goose,121,16.7,286,59,14
3D9.1C2E08A8A1,Loon Creek,8/3/2013,215,63,3.7,9,5/6/2014,126,Lower Granite,87,7.8,276,24,4.1
3DD.00779C0F09,Loon Creek,7/22/2016,204,63,4,13,4/29/2017,119,Lower Granite,95,9.5,280,32,5.5
3D9.1C2DB578C8,Loon Creek,8/12/2011,224,63,4,8.5,4/18/2012,109,Lower Granite,97,9.8,250,34,5.8
3DD.00779CDBDE,Loon Creek,7/23/2016,205,63,3.5,11,4/17/2017,107,Lower Granite,97,9.4,267,34,5.9
3D9.1C2E030C45,Loon Creek,8/3/2013,215,63,3.1,9,4/26/2014,116,Lower Granite,96,9.4,266,33,6.3
3D9.1BF1CB5056,Loon Creek,8/8/2003,220,63,3.2,13,5/9/2004,130,Little Goose,97,9.8,275,34,6.6
3D9.1C2DB005C5,Loon Creek,8/12/2011,224,63,4.1,8.5,4/28/2012,119,Lower Granite,96,11.1,260,33,7
3D9.1C2DB32465,Loon Creek,8/11/2011,223,63,3.6,7.5,4/30/2012,121,Lower Granite,102,10.8,263,39,7.2
3D9.1C2DB4DD97,Loon Creek,8/12/2011,224,63,3.5,8.5,4/28/2012,119,Lower Granite,98,10.8,260,35,7.3
3D9.1BF1CAE84F,Loon Creek,8/8/2003,220,63,3.1,13,5/3/2004,124,Little Goose,102,10.5,269,39,7.4
3D9.1BF1CBB661,Loon Creek,8/8/2003,220,63,2.9,13,5/7/2004,128,Little Goose,104,10.6,273,41,7.7
3D9.1C2DE8BF12,Loon Creek,7/31/2012,213,63,3.6,9,5/9/2013,129,Lower Granite,100,11.3,281,37,7.7
3D9.1BF1300D69,Loon Creek,8/9/2002,221,63,3.2,11,5/7/2003,127,Little Goose,108,11,271,45,7.8
3D9.1BF15F2F4D,Loon Creek,8/9/2002,221,63,3.6,11,6/1/2003,152,Little Goose,105,11.8,296,42,8.2
3D9.1C2DB4DB79,Loon Creek,7/30/2012,212,63,3.7,13,5/6/2013,126,Lower Granite,105,12.2,279,42,8.5
3DD.00779BB02C,Loon Creek,7/23/2016,205,63,3.6,11,5/1/2017,121,Lower Granite,107,12.5,281,44,8.9
3D9.1BF1CBC351,Loon Creek,8/8/2005,220,63,3.9,9,5/20/2006,140,Little Goose,103,13.5,285,40,9.6
3D9.1BF1C4B370,Loon Creek,8/8/2003,220,63,3.4,13,4/29/2004,120,Little Goose,113,13.3,265,50,9.9
3D9.1BF1CAD5F4,Loon Creek,8/9/2005,221,63,3.3,10,5/20/2006,140,Little Goose,103,13.7,284,40,10.4
3D9.1BF1A73DF8,Loon Creek,8/6/2004,219,63,3.4,13.5,5/24/2005,144,Little Goose,111,14.5,290,48,11.1
3DA.1A19B3FC3A,Loon Creek,7/21/2021,202,63,2.4,12.5,5/8/2022,128,Lower Granite,116,16,291,53,13.6
3D9.1BF1F899B8,Loon Creek,8/6/2004,219,63,3.2,13.5,5/24/2005,144,Little Goose,124,17.9,290,61,14.7
3DD.00779BD930,Loon Creek,7/23/2016,205,64,4.4,11,4/24/2017,114,Lower Granite,97,10,274,33,5.6
3D9.1C2DE75481,Loon Creek,7/31/2012,213,64,3.8,9,4/30/2013,120,Lower Granite,99,10.1,272,35,6.3
3D9.1C2DB56AFA,Loon Creek,8/12/2011,224,64,3.8,8.5,4/24/2012,115,Lower Granite,100,11,256,36,7.2
3D9.1BF1F8F627,Loon Creek,8/6/2004,219,64,3.4,13.5,5/9/2005,129,Little Goose,105,11.2,275,41,7.8
3D9.1BF1C4C418,Loon Creek,8/8/2003,220,64,3.1,13,5/5/2004,126,Little Goose,108,11.1,271,44,8
3D9.1C2DB53D37,Loon Creek,8/11/2011,223,64,3.9,13,4/28/2012,119,Lower Granite,103,12,261,39,8.1
384.1B79774CB7,Loon Creek,7/27/2015,208,64,3.4,12,4/26/2016,117,Lower Granite,105,11.5,274,41,8.1
3D9.1C2DB34334,Loon Creek,8/11/2011,223,64,3.9,7.5,5/21/2012,142,Lower Granite,103,12.3,284,39,8.4
3D9.1BF1C731F1,Loon Creek,8/8/2005,220,64,3.4,15,5/3/2006,123,Little Goose,109,12,268,45,8.6
3D9.1BF1A75565,Loon Creek,8/6/2004,219,64,4.1,13.5,5/24/2005,144,Little Goose,103,12.9,290,39,8.8
3DD.0077814FFE,Loon Creek,7/27/2015,208,64,3.4,12,5/6/2016,127,Lower Granite,108,13,284,44,9.6
384.1B797761A8,Loon Creek,7/23/2016,205,64,3.1,11,5/12/2017,132,Lower Granite,109,12.9,292,45,9.8
3D9.1C2DB1DC20,Loon Creek,8/11/2011,223,64,3.5,7.5,5/3/2012,124,Lower Granite,110,14.1,266,46,10.6
3DD.003D53D5A0,Loon Creek,7/21/2021,202,64,2.5,12.5,5/11/2022,131,Lower Granite,116,14.6,294,52,12.1
3DA.1A19B3E675,Loon Creek,7/21/2021,202,64,2.6,12.5,5/11/2022,131,Lower Granite,112,15.9,294,48,13.3
3D9.1C2DB7C94A,Loon Creek,8/12/2011,224,65,4.5,8.5,4/22/2012,113,Lower Granite,93,9.3,254,28,4.8
3D9.1C2E09C7A5,Loon Creek,8/3/2013,215,65,3.4,9,4/24/2014,114,Lower Granite,89,8.5,264,24,5.1
3DD.00779C9C9F,Loon Creek,7/23/2016,205,65,3.6,11,4/17/2017,107,Lower Granite,97,9.8,267,32,6.2
3D9.1BF1CC047B,Loon Creek,8/8/2003,220,65,4.6,13,5/7/2004,128,Little Goose,101,10.8,273,36,6.2
384.1B797753D4,Loon Creek,7/27/2015,208,65,4.5,12,4/22/2016,113,Lower Granite,104,11.6,270,39,7.1
3D9.1BF1A21F3B,Loon Creek,8/6/2004,219,65,3.4,13.5,5/9/2005,129,Little Goose,105,11.3,275,40,7.9
3D9.1BF1CBFDE3,Loon Creek,8/8/2003,220,65,4,13,5/7/2004,128,Little Goose,105,12.1,273,40,8.1
3DA.1A19B3EC33,Loon Creek,7/21/2021,202,65,2.6,12.5,5/8/2022,128,Lower Granite,105,11.1,291,40,8.5
3DD.00779BBDDB,Loon Creek,7/23/2016,205,65,3.9,11,5/1/2017,121,Lower Granite,107,12.6,281,42,8.7
3DD.00779C196A,Loon Creek,7/22/2016,204,65,2.7,13,4/29/2017,119,Lower Granite,105,11.9,280,40,9.2
3DD.0077465008,Loon Creek,7/31/2014,212,65,3.7,13.1,5/14/2015,134,Lower Granite,108,13.5,287,43,9.8
3D9.1BF1C7438B,Loon Creek,8/9/2005,221,65,3.6,10,5/1/2006,121,Little Goose,111,14,265,46,10.4
3D9.1C2DB32490,Loon Creek,8/11/2011,223,65,4.1,7.5,5/23/2012,144,Lower Granite,106,14.6,286,41,10.5
3DD.00778D2B11,Loon Creek,7/27/2015,208,65,2.6,12,4/22/2016,113,Lower Granite,110,13.8,270,45,11.2
3D9.1BF1F85158,Loon Creek,8/9/2005,221,65,4,10,5/21/2006,141,Little Goose,114,16.2,285,49,12.2
3DD.003D53B6C5,Loon Creek,7/21/2021,202,65,3.2,12.5,5/13/2022,133,Lower Granite,119,15.6,296,54,12.4
3D9.1BF1CC0E36,Loon Creek,8/8/2003,220,66,4.3,13,5/17/2004,138,Little Goose,99,9.9,283,33,5.6
3DD.00779C0C51,Loon Creek,7/22/2016,204,66,3.7,9.5,4/12/2017,102,Lower Granite,99,9.4,263,33,5.7
3D9.1C2DB1C5F8,Loon Creek,8/11/2011,223,66,4.3,7.5,4/25/2012,116,Lower Granite,98,10.1,258,32,5.8
3D9.1C2DB4DC6C,Loon Creek,8/12/2011,224,66,4.4,8.5,4/18/2012,109,Lower Granite,97,10.6,250,31,6.2
3D9.1BF1CAE7A6,Loon Creek,8/8/2003,220,66,4,13,5/7/2004,128,Little Goose,106,10.4,273,40,6.4
3D9.1C2DB76D21,Loon Creek,8/11/2011,223,66,4.1,13,4/23/2012,114,Lower Granite,104,10.6,256,38,6.5
3DD.0077461DD5,Loon Creek,7/27/2015,208,66,2.8,12,4/15/2016,106,Lower Granite,101,9.5,263,35,6.7
3D9.1C2E02CDC1,Loon Creek,8/3/2013,215,66,3.9,9,5/5/2014,125,Lower Granite,100,10.7,275,34,6.8
3DD.00778D5542,Loon Creek,7/27/2015,208,66,3.4,10,4/14/2016,105,Lower Granite,100,10.3,262,34,6.9
3D9.1C2E08009F,Loon Creek,8/3/2013,215,66,3.6,9,5/4/2014,124,Lower Granite,101,11.3,274,35,7.7
3DD.007738C673,Loon Creek,7/31/2014,212,66,3.6,13.1,5/4/2015,124,Lower Granite,103,11.7,277,37,8.1
3D9.1BF1C9F171,Loon Creek,8/8/2003,220,66,4.1,13,5/9/2004,130,Little Goose,105,12.2,275,39,8.1
3DD.007746D7CA,Loon Creek,7/31/2014,212,66,3.7,13.1,5/13/2015,133,Lower Granite,102,11.9,286,36,8.2
3D9.1BF15D2DE1,Loon Creek,8/9/2002,221,66,4.7,11,5/25/2003,145,Little Goose,109,13.2,289,43,8.5
3D9.1BF1CC111B,Loon Creek,8/8/2003,220,66,3.2,13,5/15/2004,136,Little Goose,110,12.4,281,44,9.2
3D9.1BF1A74953,Loon Creek,8/6/2004,219,66,5,13.5,5/22/2005,142,Little Goose,109,14.5,288,43,9.5
3D9.1BF1A72B05,Loon Creek,8/6/2004,219,66,3.7,13.5,5/20/2005,140,Little Goose,112,15.1,286,46,11.4
3D9.1BF1CAF646,Loon Creek,8/8/2003,220,66,3,13,5/11/2004,132,Little Goose,114,14.9,277,48,11.9
3DD.003D53D59D,Loon Creek,7/21/2021,202,66,3.1,12.5,5/8/2022,128,Lower Granite,123,17.2,291,57,14.1
3DD.00778D5317,Loon Creek,7/27/2015,208,66,3.1,10,4/29/2016,120,Lower Granite,119,18,277,53,14.9
3D9.1BF1C74321,Loon Creek,8/8/2005,220,67,4.7,15,4/23/2006,113,Little Goose,94,8.9,258,27,4.2
3D9.1C2DB5619E,Loon Creek,8/12/2011,224,67,4.9,8.5,4/19/2012,110,Lower Granite,95,9.5,251,28,4.6
3D9.1C2DB32DAA,Loon Creek,8/12/2011,224,67,4.3,8.5,5/2/2012,123,Lower Granite,93,9.1,264,26,4.8
3D9.1C2DB1DE3B,Loon Creek,8/12/2011,224,67,4.4,8.5,4/3/2012,94,Lower Granite,92,9.3,235,25,4.9
3D9.1C2DB56CFE,Loon Creek,8/12/2011,224,67,5.2,8.5,4/28/2012,119,Lower Granite,97,10.3,260,30,5.1
3DD.00779BDA09,Loon Creek,7/23/2016,205,67,4.1,11,4/24/2017,114,Lower Granite,98,9.3,274,31,5.2
3D9.1C2DB4CF6E,Loon Creek,8/12/2011,224,67,4.8,8.5,4/27/2012,118,Lower Granite,95,10.3,259,28,5.5
3DD.00773B557D,Loon Creek,7/31/2014,212,67,3.4,12,4/28/2015,118,Lower Granite,104,10.6,271,37,7.2
3D9.1C2DB5172E,Loon Creek,8/12/2011,224,67,5.3,8.5,4/30/2012,121,Lower Granite,104,12.5,262,37,7.2
7F7D114823,Loon Creek,8/10/1992,223,67,2.1,11,5/2/1993,122,Little Goose,96,9.3,264,29,7.2
